Time,MF_Vo*10,MA_Vo
0.058999900000666641,50.094500583231003,49.983694589081523
0.059000000000666644,50.09870277393226,49.980362450560584
0.059000100000666647,50.102798614234388,49.977030589705549
0.05900020000066665,50.09945859135874,49.973698950963971
0.059000300000666653,50.096118791140675,49.970367478798252
0.059000400000666656,50.092779157906513,49.967036228723806
0.059000500000666659,50.089439747307679,49.963705200725812
0.059000600000666661,50.086100559329303,49.960374394789454
0.059000700000666664,50.082761593956569,49.957043810899933
0.059000800000666667,50.079422851174648,49.953713449042468
0.05900090000066667,50.07608433096869,49.950383309202238
0.059001000000666673,50.072746033323845,49.947053391364484
0.059001100000666676,50.069407958225284,49.94372369551435
0.059001200000666679,50.06607010565817,49.940394221637057
0.059001300000666682,50.062732475607675,49.937064969717824
0.059001400000666684,50.059395068058976,49.93373593974183
0.059001500000666687,50.056057882997216,49.930407131694281
0.05900160000066669,50.052720920407559,49.927078545560391
0.059001700000666693,50.049384180275197,49.923750181325346
0.059001800000666696,50.046047662585266,49.920422038974387
0.059001900000666699,50.042711367322937,49.917094118492699
0.059002000000666702,50.039375294473416,49.913766419865503
0.059002100000666705,50.036039444021874,49.910438943077992
0.059002200000666707,50.032703815953461,49.907111688115414
0.05900230000066671,50.029368410253369,49.903784654962941
0.059002400000666713,50.026033226906783,49.9004578436058
0.059002500000666716,50.022698265898875,49.897131254029205
0.059002600000666719,50.019363527214793,49.893804886218398
0.059002700000666722,50.016029010839759,49.890478740158542
0.059002800000666725,50.012694716758908,49.887152815834867
0.059002900000666728,50.009360644957461,49.883827113232613
0.05900300000066673,50.006026795420567,49.880501632336994
0.059003100000666733,50.002693168133405,49.877176373133246
0.059003200000666736,49.999359763081188,49.873851335606538
0.059003300000666739,49.996026580249065,49.881040190409898
0.059003400000666742,49.992693680607246,49.888737572780002
0.059003500000666745,49.989360997710783,49.896354234518839
0.059003600000666748,49.986028481442347,49.903863292400679
0.059003700000666751,49.98269618733481,49.911264782116277
0.059003800000666753,49.979364115373329,49.918558739698241
0.059003900000666756,49.976032265543111,49.92574520152067
0.059004000000666759,49.972700637829334,49.932824204298896
0.059004100000666762,49.969369232217176,49.939795785089089
0.059004200000666765,49.966038048691821,49.946659981287958
0.059004300000666768,49.962707087238492,49.953416830632484
0.059004400000666771,49.959376347842372,49.960066371199552
0.059004500000666774,49.956045830488677,49.966608641405614
0.059004600000666776,49.952715535162596,49.973043680006477
0.059004700000666779,49.949385461849303,49.979371526096834
0.059004800000666782,49.946055610534017,49.985592219110046
0.059004900000666785,49.942725981201939,49.99170579881779
0.059005000000666788,49.939396573838266,49.997712305329664
0.059005100000666791,49.936067388428199,50.003611779092964
0.059005200000666794,49.932738424956938,50.00940426089231
0.059005300000666797,49.92940968340973,50.015089791849299
0.059005400000666799,49.926081163771705,50.020668413422186
0.059005500000666802,49.922752866028105,50.026140167405607
0.059005600000666805,49.919424790164172,50.031505095930164
0.059005700000666808,49.91609693616509,50.036763241462182
0.059005800000666811,49.912769304016045,50.041914646803299
0.059005900000666814,49.909441893702265,50.046959355090102
0.059006000000666817,49.906114705208928,50.051897409793952
0.05900610000066682,49.90278773852129,50.056728854720483
0.059006200000666822,49.899460993624572,50.061453734009362
0.059006300000666825,49.896134470503966,50.066072092133901
0.059006400000666828,49.892808169144693,50.070583973900739
0.059006500000666831,49.889482089531938,50.074957888780908
0.059006600000666834,49.895916755286422,50.079230382208998
0.059006700000666837,49.903625453241105,50.083423132289013
0.05900680000066684,49.911253388167481,50.087101087708966
0.059006900000666843,49.91879200684501,50.083762111283804
0.059007000000666845,49.926177753276846,50.080423301801353
0.059007100000666848,49.93348281724866,50.077084714899314
0.059007200000666851,49.940680328938321,50.07374635056285
0.059007300000666854,49.947770325055991,50.07040820877711
0.059007400000666857,49.954752842652852,50.067070289527258
0.05900750000066686,49.961627919120851,50.06373259279848
0.059007600000666863,49.968395592192394,50.060395118575926
0.059007700000666866,49.975055899939953,50.057057866844751
0.059007800000666868,49.981608880775795,50.053720837590134
0.059007900000666871,49.988054573451691,50.050384030797254
0.059008000000666874,49.99439301705852,50.047047446451273
0.059008100000666877,50.000624251026046,50.04371108453735
0.05900820000066688,50.006748315122465,50.040374945040668
0.059008300000666883,50.012765249454183,50.037039027946406
0.059008400000666886,50.018675094465422,50.033703333239728
0.059008500000666889,50.024477890937938,50.030367860905805
0.059008600000666891,50.030173679990703,50.027032610929808
0.059008700000666894,50.035762503079475,50.023697583296915
0.059008800000666897,50.041244401996643,50.020362777992332
0.0590089000006669,50.046619418870691,50.017028195001217
0.059009000000666903,50.051887596166047,50.013693834308725
0.059009100000666906,50.057048976682665,50.010359695900071
0.059009200000666909,50.062103603555599,50.007025779760411
0.059009300000666912,50.067051520254857,50.003692085874945
0.059009400000666914,50.071892770585023,50.000358614228851
0.059009500000666917,50.076627398684757,49.997025364807321
0.05900960000066692,50.081255449026621,49.993692337595547
0.059009700000666923,50.085776966416724,49.990359532578708
0.059009800000666926,50.090191995994289,49.987026949741981
0.059009900000666929,50.094500583231429,49.983694589070559
0.059010000000666932,50.098702773932693,49.980362450549613
0.059010100000666935,50.102798614234842,49.977030589694571
0.059010200000666937,50.099458591359166,49.973698950952993
0.05901030000066694,50.09611879114108,49.970367478787281
0.059010400000666943,50.092779157906932,49.967036228712821
0.059010500000666946,50.089439747308091,49.963705200714841
0.059010600000666949,50.086100559329729,49.960374394778519
0.059010700000666952,50.082761593956988,49.95704381088904
0.059010800000666955,50.079422851175082,49.953713449031575
0.059010900000666958,50.076084330969124,49.950383309191352
